js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 11,review-content,voting-intro,js-review-feedback-voter-list,js-review-feedback-voter-list href,vote-type,count,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,photo-box-img src 2,biz-shim href,count 5,count 6
https://www.yelp.com/user_details?userid=HLDN0qNoLHMHB8WLRkc6ww,https://s3-media3.fl.yelpcdn.com/photo/QTPBWguOysTdTLQXqleIcQ/60s.jpg,Lia V.,"Chicago, IL",friends,180,reviews,40,photos,[object Object],3,,,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/1euf3Jxrmr6mAG4d9B9gLg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=1euf3Jxrmr6mAG4d9B9gLg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=HLDN0qNoLHMHB8WLRkc6ww,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=HLDN0qNoLHMHB8WLRkc6ww&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=HLDN0qNoLHMHB8WLRkc6ww&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Lia V.,https://www.yelp.com/following_user/remove?dst_user_id=HLDN0qNoLHMHB8WLRkc6ww&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Lia V.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/12/2018,,,"In my top three favorite coffee shops in the city! The coffee is top notch. Delicious and consistent. Staff is super friendly. The space is beautiful and awesome for doing work throughout the day. Understandably, it gets very busy on the weekends.",voted for this review,Mike M.,javascript:;,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=1euf3Jxrmr6mAG4d9B9gLg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,,
https://www.yelp.com/user_details?userid=NKc2wH4EnxBe55-uPXcpDA,https://s3-media1.fl.yelpcdn.com/photo/BQxCzc8vHrAMQaTLwSDS0w/60s.jpg,Aprille B.,"Skokie, IL",friends,257,reviews,41,photos,[object Object],22,,,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/xoou70uPFdMJPQ4Ho9Tr9g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xoou70uPFdMJPQ4Ho9Tr9g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=NKc2wH4EnxBe55-uPXcpDA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=NKc2wH4EnxBe55-uPXcpDA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=NKc2wH4EnxBe55-uPXcpDA&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Aprille B.,https://www.yelp.com/following_user/remove?dst_user_id=NKc2wH4EnxBe55-uPXcpDA&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Aprille B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/8/2017,1 check-in,[object Object],This place is spacious.Street parking. Pay to park or there's a free parking on Fullerton. Got the vanilla latte. Delicious. Not too pricey. Not loud. There's a lot of outlets. A lot of tables to sit. No outlet around the high seats though. Workers are nice. Very welcoming with their greeting!,voted for this review,Piya P. and 1 other,javascript:;,Useful,2,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=xoou70uPFdMJPQ4Ho9Tr9g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,1,
https://www.yelp.com/user_details?userid=oLd6FuqKVJdBBHQ5h5D84w,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jafar V.,"Schaumburg, IL",friends,0,reviews,5,photo,[object Object],1,,,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/c4KgZlbBP3UD7Yp72u-IDw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=c4KgZlbBP3UD7Yp72u-IDw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=oLd6FuqKVJdBBHQ5h5D84w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=oLd6FuqKVJdBBHQ5h5D84w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=oLd6FuqKVJdBBHQ5h5D84w&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Jafar V.,https://www.yelp.com/following_user/remove?dst_user_id=oLd6FuqKVJdBBHQ5h5D84w&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Jafar V.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/28/2018,,,"Friendly vibe. terrible coffee. I ordered a croissant and a macchiato, cost 8$ and five minutes of time. croissant was rock hard and had no taste. espresso was by far most disappointing. the barista seemed as if they knew what they were doing. my mistake was trusting their judgement.  the espresso was acidic and sour. wouldn't waste my time again.",Was this review …?,,,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=c4KgZlbBP3UD7Yp72u-IDw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,,
https://www.yelp.com/user_details?userid=6QFwiCfHOQywYBIoF1VreA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Meg L.,"Chicago, IL",friends,2,reviews,116,photo,[object Object],1,,,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/L256DibPeLei6odAWO8etA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=L256DibPeLei6odAWO8etA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=6QFwiCfHOQywYBIoF1VreA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=6QFwiCfHOQywYBIoF1VreA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=6QFwiCfHOQywYBIoF1VreA&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Meg L.,https://www.yelp.com/following_user/remove?dst_user_id=6QFwiCfHOQywYBIoF1VreA&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Meg L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/8/2018,,,Disappointed that they don't serve pour overs anymore.  The drip coffee was pretty good and I enjoyed the breakfast sandwich.,Was this review …?,,,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=L256DibPeLei6odAWO8etA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,,
https://www.yelp.com/user_details?userid=bAV3e1NSzEEPKrbcK2M6sQ,https://s3-media1.fl.yelpcdn.com/photo/mIdgHtTB6Lc4fBUXAAWcSg/60s.jpg,Peter D.,"Bushwick, Brooklyn, NY",friends,192,reviews,6,,,,,,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/GUCCkCtJ55Oi073v0UMsDA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=GUCCkCtJ55Oi073v0UMsDA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=bAV3e1NSzEEPKrbcK2M6sQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=bAV3e1NSzEEPKrbcK2M6sQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=bAV3e1NSzEEPKrbcK2M6sQ&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Peter D.,https://www.yelp.com/following_user/remove?dst_user_id=bAV3e1NSzEEPKrbcK2M6sQ&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Peter D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/25/2017,,,"My favorite neighborhood cafe - lot's of seating, great light, excellent coffee, and friendly staff.  Good place to get work done if you can get a table.Coffee: Roasted in-house, the beans are nicely packaged in plain brown paper bags with different colored wax seals.  Their cold-brew is excellent, as is their espresso and drip coffee.  Their espresso actually comes with a little cup of sparkling water which is a nice, refreshing afternoon option.  Watch out if you order hot coffee in a for-here cup, though, as their cups do tend to cool the coffee down pretty fast (or maybe I'm just a slow drinker).  So, if you don't wanna gulp of lukewarm coffee, drink up!Ambiance: the cafe is really bright and spacious, with plenty of tables (though they fill up fast).  It has kind of a woodsy, eclectic look to it - with taxidermy and antiques and interesting wallpaper.  The music can be a little hit or miss - sometimes it's a bit loud and grating.  One thing to note, if you sit by one of the window seats in the middle of the day when the sun is shining through you might end up sweating as I think it's a single pane - this even happened to me in the winter, the sun can get really hot in there. Food: I've never tried their pastries (there usually weren't a lot of options) but they have a really nice menu that they serve out of their kitchen.  It can be a little on the pricey side, but it puts other coffee shop food to shame, particularly the avocado toast and the grilled cheese. Staff: super friendly - I was in here at least 3-4 times a week for over a year and never had any issues.  Overall, a great spot in a really nice part of the neighborhood.",1 person voted for this review,,,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=GUCCkCtJ55Oi073v0UMsDA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,,
https://www.yelp.com/user_details?userid=ww9qx903M2TUFuAzJd2v-w,https://s3-media2.fl.yelpcdn.com/photo/fFopuA1URisnKlm3Z909MQ/60s.jpg,DORIAN S.,"Temple, GA",friends,12,reviews,9,,,,,,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/JZTYhedP3-eP2ZD0H1esmg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=JZTYhedP3-eP2ZD0H1esmg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=ww9qx903M2TUFuAzJd2v-w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ww9qx903M2TUFuAzJd2v-w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=ww9qx903M2TUFuAzJd2v-w&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow DORIAN S.,https://www.yelp.com/following_user/remove?dst_user_id=ww9qx903M2TUFuAzJd2v-w&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following DORIAN S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/23/2017,,,Coffee shops in a city as large as Chicago and in a neighborhood as trendy as Logan Square are common. So is the coffee. This place was common and cold.I have never had a cup of coffee so fantastic it   made me want to be a loyal patron of an establishment... and I still haven't. It is normally the ambiance and/or the customer service that brings me back and all I can say is I will not be going back to this place. The only thing I feel this place had going for it was the decor (rustic). The customer service was absent. Maybe it takes Sundays off.You'll get the same cup of coffee and hipster feel from another bourgeois shop in the neighborhood.,1 person voted for this review,,,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=JZTYhedP3-eP2ZD0H1esmg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,,
https://www.yelp.com/user_details?userid=kJcZOEjSMYihGHZyR1q8_Q,https://s3-media2.fl.yelpcdn.com/photo/yMkGsKCer0SIYIb1wY7PMg/60s.jpg,Rachel H.,"Chicago, IL",friends,45,reviews,147,photos,[object Object],171,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/icREixxK911aSMwBp3yzGQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=icREixxK911aSMwBp3yzGQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=kJcZOEjSMYihGHZyR1q8_Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=kJcZOEjSMYihGHZyR1q8_Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=kJcZOEjSMYihGHZyR1q8_Q&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Rachel H.,https://www.yelp.com/following_user/remove?dst_user_id=kJcZOEjSMYihGHZyR1q8_Q&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Rachel H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/18/2017,1 check-in,[object Object],Lovely. Bright and sunny. Music was at the right volume. Drinks served in glasses instead of plastic  unless you specify.,Was this review …?,,,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=icREixxK911aSMwBp3yzGQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,,
https://www.yelp.com/user_details?userid=L0EMrbX6e8RSp4Iv_Knmyw,https://s3-media3.fl.yelpcdn.com/photo/Mo8fMSPVsLKFXPFH5m6bNg/60s.jpg,Benjamin H.,"Chicago, IL",friends,2,reviews,42,,,,,,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/ddzTkZcshlVnUErF9oi37g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ddzTkZcshlVnUErF9oi37g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=L0EMrbX6e8RSp4Iv_Knmyw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=L0EMrbX6e8RSp4Iv_Knmyw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=L0EMrbX6e8RSp4Iv_Knmyw&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Benjamin H.,https://www.yelp.com/following_user/remove?dst_user_id=L0EMrbX6e8RSp4Iv_Knmyw&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Benjamin H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/18/2017,,,"Great coffee shop.Cool atmosphere. Prompt, attentive service. High quality product.",Was this review …?,,,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=ddzTkZcshlVnUErF9oi37g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,,
https://www.yelp.com/user_details?userid=cJCYCEfDL4n5TgU9y8RTWg,https://s3-media2.fl.yelpcdn.com/photo/c9X6Tlk6FHSVXZVcC8ithw/60s.jpg,Allister D.,"Sunnyvale, CA",friends,863,reviews,1644,photos,[object Object],1647,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/7eYERwO-rWXc0jDNWy5JMQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=7eYERwO-rWXc0jDNWy5JMQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=cJCYCEfDL4n5TgU9y8RTWg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=cJCYCEfDL4n5TgU9y8RTWg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=cJCYCEfDL4n5TgU9y8RTWg&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Allister D.,https://www.yelp.com/following_user/remove?dst_user_id=cJCYCEfDL4n5TgU9y8RTWg&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Allister D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/16/2017,1 check-in,[object Object],Nothing too exciting going on here but it's a great coffee shop in the area. It's a great place to hide away and study. It's also low-key compared to all the coffee shops that have too many tourists inside. I'd say this is a neighborhood gem at most. Go ahead and grab your coffee and bounce!,voted for this review,Angela P. and 1 other,javascript:;,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=7eYERwO-rWXc0jDNWy5JMQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,2,
https://www.yelp.com/user_details?userid=YxrQ5MI4AMkcvkOEw3j5VQ,https://s3-media1.fl.yelpcdn.com/photo/ap5k0BvSMe5cehK2YE83cw/60s.jpg,Kate S.,"New York, NY",friends,579,reviews,277,photos,[object Object],370,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/rYc8maCCT-zleaQdEBKweA/review/_2JpIZyZYh5InB6FEfxahw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=_2JpIZyZYh5InB6FEfxahw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20&user_id=YxrQ5MI4AMkcvkOEw3j5VQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=YxrQ5MI4AMkcvkOEw3j5VQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=YxrQ5MI4AMkcvkOEw3j5VQ&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Follow Kate S.,https://www.yelp.com/following_user/remove?dst_user_id=YxrQ5MI4AMkcvkOEw3j5VQ&previous_url=https://www.yelp.com/biz/gaslight-coffee-roasters-chicago?start=20,Stop following Kate S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/12/2016,1 check-in,[object Object],"Talk about hipster. Coming from spending a lot of time in Williamsburg, Brooklyn, I easily made myself at home. This place had been recommended to me by a friend who lives in the area. I could see now why. There's a ton of seating, cool rustic atmosphere, and a pretty extensive menu with drinks and food. I just got a drip coffee, but I could really taste the crisp flavor of the coffee beans.I was surprised for a Saturday afternoon that there were a ton of people working and eating a late brunch. For the amount of tables there were, I was only able to find a seat at their bar off to the side of the espresso machine. Their wifi is good, which is always a big plus in my book. I'm glad I was recommended this place. The next time I'm in the area in need of coffee, I know exactly where to go.",4 people voted for this review,,,Useful,2,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=rYc8maCCT-zleaQdEBKweA&flag_id=_2JpIZyZYh5InB6FEfxahw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgaslight-coffee-roasters-chicago%3Fstart%3D20,Report review,,,2,1
